content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes
33bce8cdcf9852fa,96988,87146153,141671,96934,87166535,141671
33c13dbc0e2466e1,92785,82946218,140657,92735,82963613,140657
33c9e1a376d919aa,54950,45056444,129793,54940,45127398,129793
33f8ae5a790c7348,109310,99482412,139935,109253,99493145,139935
34197f7cd979bbbe,88906,79074115,141548,88854,79085922,141548
341ef447c37486bb,64458,54643679,100958,64447,54664955,100958
343a894aeefb8de7,103111,93282998,138876,103040,93294082,138876
344346cc328c96da,11065,1223747,137410,11009,1243378,137410
345248190736aecc,33794,23960121,132829,33737,23971676,132829
34620db1a1ac9832,116269,106422189,138210,116235,106447748,138210
346aae65daea8f0a,23914,14081373,140795,23862,14093712,140795
347b502667ef0f98,86827,77003155,132208,86767,77012669,132208
348060ddb93b92be,114216,104365064,138343,114184,104394568,138343
348ebe75ec1c466e,30043,20207880,138391,29991,20221021,138391
34a4fbe4bc13a209,95828,86003457,131916,95765,86014677,131916
34af26edd8a8fcd9,119154,109325697,139254,119094,109336678,139254
34b3f7eb4eacb89d,94379,84540815,132059,94324,84557262,132059
34ddaabe0e64a3c2,103705,93865655,138286,103648,93883276,138286
3534b6c6c2105593,33858,24046495,114473,33830,24060604,114473
357eaac15d50278e,45713,35860188,132135,45686,35890891,132135
35a6020cb6b2bf95,40405,30580173,132162,40353,30595648,132162
35af1eb32357833a,112601,102764997,137937,112545,102778593,137937
35e70a2d74d879c8,63975,54161845,139293,63916,54172857,139293
35eb00ffe30b3607,14134,4306825,173395,14081,4320806,173395
35f2b92acb5e7173,42922,33082879,132874,42873,33102650,132874
35fd12cb683bfb86,84306,74465050,131552,84256,74483547,131552
3627e7620285c045,103511,93682347,138795,103460,93693327,138795
3635bc2ccc9cd7a6,89238,79421148,82240,89222,79440563,82240
36565dc6ffe76235,12403,2563435,136073,12349,2581467,136073
365cfe88db2e942e,100643,90703519,130292,100634,90820681,130292
367abb21bb9473e1,61892,52073432,138417,61830,52083751,138417
367dd994ed2f2e79,115019,105180939,131012,114963,105196500,131012
368b89bd5cc51f42,101202,91364537,152518,101156,91381100,152518
369026d44db3a25f,78626,68801691,137035,78565,68813536,137035
369e12bd9a0c9c31,21268,11403060,135105,21251,11446297,135105
36b920cbbd5717b7,74162,64325295,139327,74107,64339799,139327
