content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes,webrtc-1_pts_ms,webrtc-1_arrival_us,webrtc-1_bytes
dd05d377e1894ae0,81314,66421303,138624,81277,66431160,138624,81265,66433676,138624
dd148b5877edfeec,39007,24100194,136349,38968,24116369,136349,38953,24116467,136349
dd2a8d8212dc646b,119456,104541834,138375,119424,104552692,138375,119409,104553021,138375
dd44781c9d3b7aff,96860,81945043,138391,96829,81957412,138391,96813,81955389,138391
dd5df089417467a8,80533,65641181,137404,80499,65651385,137404,80482,65653801,137404
dd6c3a224d86e175,73947,59060907,137828,73912,59072060,137828,73898,59072105,137828
dd8cce80497e07cb,49122,34203852,137380,49088,34213970,137380,49078,34217288,137380
dda09475ec6a60ba,26307,11420376,137590,26275,11435736,137590,26257,11431131,137590
dda5d9cf2253b8fb,89004,74088372,158756,88971,74101282,158756,88958,74101256,158756
ddb631e2d78acf91,81039,66124318,137594,80997,66134701,137594,80982,66135152,137594
ddca39905a398282,82459,67564275,136909,82425,67576647,136909,82410,67574151,136909
dde6a5fe2587d8ec,85881,70961052,135505,85864,70976247,135505,85861,70971429,135505
de02255bb386a699,96290,81361495,138746,96274,81372779,138746,96259,81372170,138746
de0b3b05b7080166,116021,101121829,138529,115977,101138013,138529,115960,101132025,138529
de14c169bf23c6f0,15109,200260,138522,15071,216956,138522,15059,211100,138522
de29bfcf97f2acac,116785,101840807,133092,116798,101851641,133092,116783,101851312,133092
de2aec313dcea5e0,110545,95602445,130454,110546,95615180,130454,110532,95613107,130454
de37948a57c79310,49381,34464044,137648,49345,34474549,137648,49334,34474834,137648
de432eb589a29efc,69653,54719591,130450,69636,54764813,130450,69621,54730491,130450
dea9a248357c253c,60777,45884899,101010,,,,60787,45960008,101099
deaafff8e7cf1b66,112295,97400721,132688,112261,97413666,132688,112240,97410885,132688
deabe9b834241459,24231,9323647,138499,24184,9334236,138499,24169,9336607,138499
dec181e6a308bb61,83749,68807845,130519,83764,68820774,130519,83736,68817850,130519
dec2067f0ad2bfb5,103269,88364477,141786,103222,88374933,141786,103208,88375298,141786
ded0e3bc9a994284,29626,14678928,129476,29666,14688317,129476,29625,14693167,129476
ded1a003b5e68c81,72893,57981295,139817,72860,57992578,139817,72845,57992873,139817
df1dafb2e40c6047,25134,10240476,138524,25094,10250497,138524,25084,10253222,138524
df1df5352030014f,110325,95404070,140979,110287,95415513,140979,110272,95415702,140979
df360b057019642c,64577,49661138,138201,64542,49673488,138201,64528,49672502,138201
df4e0b8559a87f8f,33047,18140895,138750,33022,18151976,138750,32999,18152044,138750
df54dea7eacd328a,103892,88985140,140610,103860,88997741,140610,103845,88995565,140610
df742fae8a64fc5b,107871,92973013,138352,107828,92983294,138352,107813,92983702,138352
df896722a531fca9,33455,18563593,136534,33415,18573917,136534,33403,18578962,136534
df89ea241c00b4a5,18862,3946956,157832,18834,3963990,157832,18814,3959193,157832
df9b7716cde85d5b,38655,23740759,138414,38623,23754303,138414,38608,23751423,138414
dfbf939a0ccec27e,73116,58246596,336434,73112,58274674,336474,73097,58275367,336474
dffc19c24a713b95,36313,21400627,136961,36285,21412430,136961,36264,21412291,136961
e00164483736e848,93729,78821424,138575,93701,78837558,138575,93681,78832739,138575
e01648f8a5c7479c,86187,71281007,136969,86139,71291134,136969,86129,71291471,136969
e045773feeb42b49,29393,14537629,399543,29413,14595034,399583,29391,14568856,399583
e052a661f1c12279,61439,46540987,137657,61392,46551445,137657,61377,46551761,137657
e06ecb428f8c4100,65449,50509936,111959,65504,50630047,111959,65484,50624517,111959
e078165264a61e52,115704,100785222,137683,115668,100795230,137683,115654,100795636,137683
e08b6fb442677c12,59601,44704633,139672,59565,44719212,139672,59550,44717978,139672
e0bee8a22773ab26,34323,19400982,139575,34290,19411772,139575,34274,19412027,139575
e0de0c1e62897785,35816,20892455,112192,,,,35823,20946945,112192
e0e4a98b94643ecf,22398,7500517,139221,22357,7511501,139221,22338,7511832,139221
e13f35f675aa29b8,109446,94528228,137303,109413,94538559,137303,109398,94538887,137303
e15067e8bfd8e1fa,62622,47704234,138780,62581,47714962,138780,62571,47715399,138780
e154104c2c78a02d,106252,91340492,132075,106218,91351337,132075,106203,91351337,132075
e16f587e9ed15d9b,100327,85400393,131780,100308,85413134,131780,100290,85410337,131780
e18def2491f96ed3,58819,43926562,102876,58825,43943552,102876,58811,43943395,102876
e1a3355dfddfb69d,50278,35358904,130767,50279,35369243,130767,50257,35369520,130767
e1c420509b43fbea,69178,54261275,139322,69140,54271446,139322,69129,54271773,139322
e1c8fa0061457c9a,22998,8083676,138841,22952,8096399,138841,22936,8093863,138841
e1e2218684325716,56068,41159733,129949,56031,41169786,129949,56017,41175135,129949
e1e8bad48a578fe5,19432,4540197,136864,19392,4551573,136864,19377,4551249,136864
e208541a4275bd69,101381,86480368,131269,101332,86490763,131269,101316,86491093,131269
e210e78fb649b78f,64382,49463857,136824,64349,49473811,136824,64334,49476785,136824
e2435f7feb4c54ea,26276,11380578,137856,26236,11393094,137856,26217,11390464,137856
e25401d17ba563f2,96990,82081649,139032,96957,82093040,139032,96941,82093278,139032
e25f17088f840288,49570,34660703,137799,49526,34671567,137799,49515,34674204,137799
e270dc1b6d74fe9c,95918,81029626,124811,95919,81046103,124811,95903,81046126,124811
e27918c79ba29f3c,93826,78921940,140327,93798,78937614,140327,93778,78932834,140327
e27c3109f4c73917,64609,49700779,137467,64574,49714746,137467,64559,49714788,137467
e2972bbbd92d73e4,42716,27709671,129713,42764,27790556,129713,42735,27720135,129713
e2c095a13c65e253,15203,304882,138237,15162,316232,138237,15151,316576,138237
e2c958358c8b8066,114131,99233045,139097,114086,99243779,139097,114070,99244091,139097
e2d04a8026f83813,34872,19960450,137463,34843,19971172,137463,34821,19971438,137463
e2d2caa20db75ce2,31552,16600709,129638,31571,16613235,129638,31556,16610265,129638
e2d66eaaab6add2f,119338,104442283,139071,119296,104452662,139071,119281,104453153,139071
e2da11865a51c766,107368,92481568,138106,107333,92492430,138106,107318,92492566,138106
e2da4f29bf955a61,31349,16496647,399580,31364,16527632,399620,31349,16528615,399620
e2dc0d299aac0b92,86871,71964527,137094,86823,71974987,137094,86809,71975290,137094
e2e028525f747123,48178,33260728,137432,48147,33271503,137432,48128,33271852,137432
e303cd23660cf756,56533,41640765,137532,56501,41651277,137532,56484,41651455,137532
e33494d7b85d35e2,109793,94885270,139025,109747,94896858,139025,109732,94897102,139025
e3805ba3902061da,84950,70041655,137794,84908,70052522,137794,84893,70052779,137794
e39b25c286e94ef5,90486,75561697,138968,90469,75573887,138968,90454,75572415,138968
e3be64645bfb358e,78073,63105763,130013,78091,63121920,130013,78076,63115750,130013
e3dc1788fd323f4d,84298,69384317,137012,84238,69394455,137012,84229,69394864,137012
e3f5d97adbc2d1fa,63636,48720877,137474,63608,48731673,137474,63590,48731922,137474
e3f78a0e8a01d0e5,35766,20873491,98395,,,,35774,20946223,98484
e407dec2f49b0da8,92622,77713007,138964,92571,77724488,138964,92556,77724769,138964
e410b4955e7abac7,107423,92504798,137482,107390,92517484,137482,107375,92515463,137482
e4343a4ef29e233b,97334,82441989,139769,97293,82452752,139769,97278,82453012,139769
e43d40a5c280a8a0,33547,18660463,136532,33512,18671507,136532,33499,18671836,136532
e44e21e772b43fef,48586,33661177,140097,48579,33674843,140097,48565,33671608,140097
e45ae295ae6664f7,118578,103685447,102028,,,,,,
e473cc535242db8c,23492,8580329,138233,23461,8591129,138233,23445,8591141,138233
e487bc514a0002e6,112930,97984866,138151,112968,98005230,138151,112919,97995275,138151
e4a057b144794267,106156,91242283,141764,106122,91257205,141764,106107,91253029,141764
e4a3e506e20d5098,42776,27750671,111791,42806,27792254,111791,42778,27759213,111791
e4a8624c6da807ff,40964,26060266,135955,40923,26070872,135955,40913,26071246,135955
e4c03fb3708f2eb5,93012,78102066,141648,92978,78112796,141648,92963,78113180,141648
e4c0cbba03ddc8ff,100532,85622565,141101,100480,85632837,141101,100471,85633283,141101
e4c1d58d0e76e7d7,51433,36520956,138598,51402,36532184,138598,51382,36532974,138598
e4c4353ae8b30343,15991,1071136,128315,16006,1080896,128315,15990,1083573,128315
e4e5822c6a3831ac,89326,74420503,131815,89287,74430843,131815,89275,74431032,131815
e4e90d381cb0ea7d,20784,5863524,138195,20749,5873571,138195,20737,5873929,138195
e4ee2e6ce0e71524,115769,100861625,137652,115732,100872709,137652,115718,100871906,137652
e4fce127fa29cc64,63485,48583732,136508,63444,48594230,136508,63429,48594490,136508
e54c34e2ac2a4593,118073,103182042,138582,118034,103193208,138582,118019,103193448,138582
e55a4354c87cdf36,19527,4653006,139640,19505,4664395,139640,19490,4664695,139640
e56677a70be12c6b,99887,84968231,131375,99918,85013657,131375,99898,85008543,131375
e568b5243f56a74f,64954,50021533,140483,64943,50032049,140483,64927,50032375,140483
e57f3993f81ba499,93390,78485546,139233,93350,78498513,139233,93335,78498516,139233
e58569535ae9216c,52747,37824876,140034,52708,37836238,140034,52693,37836614,140034
e591683a2864e239,84568,69644510,138719,84538,69657613,138719,84523,69654950,138719
e5d3b892382e5203,109510,94601639,137828,109476,94617564,137828,109461,94616646,137828
e5e8a386bf3a54be,86364,71452462,136648,86332,71462765,136648,86317,71467086,136648
e5fd8717fd47095c,91969,77108736,354356,91975,77138463,354396,91960,77138617,354396
e603d16eddc9625d,119307,104405275,139095,119266,104416102,139095,119251,104416497,139095
e60d095e8e8f5f92,88739,73822884,131988,88681,73835277,131988,88671,73835372,131988
e61cc5bfe915ccf5,111439,96521636,138129,111374,96532621,138129,111360,96535604,138129
e625aded46b910f8,50598,35680821,138375,50584,35691500,138375,50563,35691501,138375
e644d09ad22428eb,113442,98540441,130936,113392,98550604,130936,113379,98550955,130936
e64c1ce6f4e0cae9,49252,34343709,155822,49218,34356180,155822,49208,34363029,155822
e6a4f7248eb5397e,88460,73500214,130833,88444,73510021,130833,88430,73510420,130833
e6a89138574b0500,98728,83841556,139099,98696,83856277,139099,98678,83851830,139099
e6b0604fcd4a624f,117154,102222942,132288,117120,102233279,132288,117105,102233914,132288
e6b99c7c4dffdffd,62363,47444677,138881,62328,47454608,138881,62316,47456983,138881
e6bc0fb2d0408ffe,50133,35220690,137283,50096,35231851,137283,50086,35232070,137283
e6c08d3e6a27326e,118413,103501728,138316,118378,103513076,138316,118363,103512231,138316
e6c94c5ac5faa895,103123,88203393,133229,103097,88213773,133229,103074,88214015,133229
e6d444b1b444d424,70444,55541263,138547,70406,55556360,138547,70391,55555106,138547
e6ec0d85d709ecc3,92165,77223749,131682,92175,77233996,131682,92160,77234037,131682
e707a6196eac2ff0,51559,36661122,138944,51522,36675513,138944,51503,36671910,138944
e73745dd6951a96e,68168,53281334,139541,68139,53294211,139541,68120,53291464,139541
e74ad5f5867a7c53,37839,22899650,131827,37853,22909071,131827,37855,22911781,131827
e74f5e52d06018a2,98848,83945179,158462,98819,83960784,158462,98800,83958968,158462
e74fd97dfd85b0dc,66942,52041402,139229,66893,52051740,139229,66878,52052074,139229
e75e84914c979f72,80882,65963981,136164,80846,65974854,136164,80831,65975228,136164
e77772aaa17bf6ea,83121,68221080,137554,83078,68232195,137554,83058,68232323,137554
e77b246e3a547f91,60502,45584383,138129,60481,45594858,138129,60455,45595244,138129
e78910074362b7f2,57347,42421418,136925,57316,42432317,136925,57313,42432569,136925
e78be338ae5cd31a,69947,55041042,138153,69893,55054041,138153,69878,55051302,138153
e78d0700d6b8a8d0,90396,75461568,139337,90390,75472750,139337,90376,75472466,139337
e799886b28605335,88602,73661258,137504,88549,73671496,137504,88535,73671813,137504
e7bd1d68bf8f5cb6,25073,10180307,138038,25031,10190259,138038,25020,10195259,138038
e7c34caa2cfadea0,15298,400152,136797,15251,410521,136797,15241,410848,136797
e84ba01039fea2b3,102943,88003182,133177,102962,88015587,133177,102935,88013566,133177
e857eacffdf38dc1,52153,37290102,351668,52157,37321023,351708,52142,37321162,351708
e8654e8046f450b1,66436,51521152,139474,66405,51532148,139474,66391,51532060,139474
e86ba386d8e09976,14947,43374,156104,14912,62099,156104,14899,55444,156104
e87ad86b2928e19e,111663,96748476,158266,111631,96760860,158266,111616,96761146,158266
e88e6d7552e1aa6a,93923,79048581,350097,93915,79078618,350137,93900,79078612,350137
e891b4173e8c20b8,59917,45001002,138559,59883,45013636,138559,59873,45010963,138559
e8a556a4871dd502,29102,14183833,136696,29068,14193876,136696,29058,14194245,136696
e8ac60074a662a17,57924,43001567,131030,57891,43013748,131030,57876,43011109,131030
e8b6fc7b4998837d,71688,56762094,132343,71655,56771713,132343,71653,56772093,132343
e8c3cb7789ac6b15,26072,11159133,129664,26043,11171727,129664,26025,11168726,129664
e8d42db00de4fff6,75360,60420263,132686,75378,60430066,132686,75357,60430487,132686
e8e36170a2a13873,85284,70364622,137503,85252,70375183,137503,85236,70378708,137503
e8f231881aebed1b,91022,76103894,141778,90988,76114518,141778,90973,76114885,141778
e8f32283c344c097,98397,83481554,139097,98362,83496606,139097,98347,83495658,139097
e8fc015fdc532a3c,66725,51820688,136861,66688,51836267,136861,66673,51830870,136861
e91484834b1cbd6c,80176,65244213,138161,80170,65255259,138161,80144,65255624,138161
e938d94bbf0b2d22,91469,76562317,140970,91425,76573325,140970,91410,76573682,140970
e93bb8366958690b,86277,71381102,135938,86240,71391641,135938,86223,71391957,135938
e948f205f10a6831,115195,100264482,140475,115161,100275673,140475,115147,100276006,140475
e95d4523b4d1b407,36798,21883212,153641,36770,21894891,153641,36755,21895345,153641
e95eb4dd5ea61495,17719,2804053,137906,17686,2817648,137906,17672,2814616,137906
e9648f251fabd0e3,26130,11219199,131057,26088,11229979,131057,26071,11230093,131057
e9690e170d511c6f,46690,31759158,129266,46690,31769059,129266,46672,31769313,129266
e96fe7f94fb7d14d,60045,45124143,138179,60008,45135234,138179,59997,45135279,138179
e984cabb261ece8f,92766,77862856,133670,92721,77872839,133670,92711,77875204,133670
e989c942a92f6306,52568,37623839,143332,52559,37634927,143332,52544,37635205,143332
e9a4cb71c750a941,22904,7983825,138075,22865,7995144,138075,22849,7995462,138075
e9bee2a7c7931d40,115672,100761951,139718,115637,100772699,139718,115622,100772918,139718
e9ce1a0912f641be,90869,75980233,131802,90833,75990805,131802,90818,75990996,131802
e9e200dd035796d1,65139,50222625,137316,65109,50233490,137316,65094,50233720,137316
e9f916a9b47d0e6b,49843,34924234,137581,49810,34934494,137581,49801,34934920,137581
ea0e75117bbec91f,117634,102724964,157823,117600,102738312,157823,117586,102737748,157823
ea14176a5229d830,89481,74580446,132964,89435,74590561,132964,89423,74590929,132964
ea20ad14c4400878,74165,59250537,154224,74132,59261919,154224,74117,59262272,154224
ea285c53611fab60,45595,30684262,137291,45558,30694136,137291,45540,30694534,137291
ea741a30a99859cb,103953,89061919,139916,103920,89072759,139916,103905,89072502,139916
ea7f2b404f9255c3,18739,3843822,138920,18703,3854131,138920,18688,3854564,138920
ea7f38f8e397120a,25607,10671228,115765,25635,10760442,115765,25615,10756068,115765
ea8d944503f48298,92708,77800240,131529,92656,77812846,131529,92636,77809646,131529
ea9557522a0bb2c0,72796,57881152,138872,72763,57894503,138872,72748,57894522,138872
ea9c474c430da77a,20394,5480542,138671,20332,5491594,138671,20317,5491634,138671
eab2572b46550574,61675,46760870,137433,61643,46770723,137433,61628,46772151,137433
eab93a1bf8f0493e,84123,69201206,138253,84098,69212057,138253,84074,69212293,138253
eab964514fedacb5,89451,74540503,131732,89406,74550263,131732,89394,74550633,131732
eaba5b0a6221ccaf,32790,17903302,154570,32757,17918625,154570,32741,17915625,154570
eaccc7545cc20b3d,51621,36721095,139840,51581,36732640,139840,51562,36732829,139840
eae8997d7a646d27,107777,92864966,138646,107739,92875517,138646,107724,92875796,138646
eb04b9507db16afb,108144,93224858,137454,108112,93235400,137454,108097,93235925,137454
eb5bb2b2007a7cf5,50690,35781284,138954,50665,35795263,138954,50646,35791318,138954
eb7fb57380b4a21d,43515,28603451,154337,43493,28615214,154337,43471,28615652,154337
eb8a5aa55ac1a777,21990,7042718,129530,21989,7052453,129530,21974,7052747,129530
eba68277763f559c,63104,48160684,136896,63096,48170790,136896,63082,48171155,136896
ebc5f8180b943d92,111310,96362452,142637,111249,96373548,142637,111234,96373892,142637
ebc663fbb1ee2fc9,55176,40203626,141252,55220,40216850,141252,55201,40214121,141252
ebcd3c961099f5a3,101587,86685226,159194,101552,86697511,159194,101541,86697617,159194
ebd392a564ad009f,53393,38481159,139699,53357,38496938,139699,53342,38495201,139699
ebeeaedc9ca9b15d,98427,83505106,139546,98387,83520081,139546,98372,83516231,139546
ec0821c8ec9b4057,111858,96942082,140092,111824,96952400,140092,111809,96952717,140092
ec1a3dd95a9e6097,42274,27361212,136418,42216,27373789,136418,42200,27371168,136418
ec481315f794c8df,22196,7280315,136651,22150,7290962,136651,22136,7291109,136651
ec5cef6c8e7eecee,49413,34500835,138501,49376,34510955,138501,49366,34511437,138501
ec893465dd567494,69048,54124450,139245,69014,54135001,139245,69001,54135421,139245
ecafa286cdb68ff3,52537,37599660,131696,52532,37610031,131696,52517,37610402,131696
ecbadf413f7251c9,27404,12486126,137606,27366,12496201,137606,27346,12496574,137606
eccc52e85ca606c9,64729,49808356,128917,64724,49818538,128917,64709,49818815,128917
ecd2a19f27b89169,59788,44867777,157817,59756,44884171,157817,59746,44879551,157817
ecda4a48ad865142,19120,4201257,130917,19089,4211539,130917,19070,4211790,130917
ecdd842386e0aa94,94511,79601427,138615,94471,79612826,138615,94456,79612320,138615
ed2ee48dd892aad7,111794,96890536,179522,111761,96904663,179522,111746,96904870,179522
